"","ID","week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
"3964","698",7,"dummy","cur",556,466,244,621,4
"3965","699",7,"dummy","cur",585,261,319,729,4
"3966","700",7,"dummy","cur",657,488,305,491,4
"3967","701",7,"dummy","cur",602,485,250,578,4
"3968","702",7,"dummy","cur",504,327,307,598,4
"3969","703",7,"dummy","cur",503,276,250,570,4
"3970","704",7,"dummy","cur",428,367,309,733,4
"3971","705",7,"dummy","cur",462,333,286,628,4
"3972","706",7,"dummy","cur",507,303,250,802,4
"3973","707",7,"dummy","cur",650,299,255,765,4
"3974","708",7,"dummy","cur",780,434,215,887,4
"3975","709",7,"dummy","cur",369,244,233,663,4
"3976","710",7,"dummy","cur",471,422,323,926,4
"3977","711",7,"dummy","cur",519,394,243,713,4
"3978","712",7,"dummy","cur",490,420,237,554,4
"3979","713",7,"dummy","cur",392,429,311,950,4
"3980","714",7,"dummy","cur",385,412,304,406,4
"3981","715",7,"dummy","cur",507,238,300,488,4
"3982","716",7,"dummy","cur",419,540,249,701,4
"3983","717",7,"dummy","cur",556,473,356,531,4
"3984","718",7,"dummy","cur",828,437,323,812,4
"3985","719",7,"dummy","cur",366,291,220,805,4
"3986","720",7,"dummy","cur",450,280,390,782,4
"3987","721",7,"dummy","cur",326,448,304,732,4
"3988","722",7,"dummy","cur",365,348,306,767,4
"3989","723",7,"dummy","cur",531,481,353,956,4
"3990","724",7,"dummy","cur",381,499,312,952,4
"3991","725",7,"dummy","cur",406,430,250,484,4
"3992","726",7,"dummy","cur",388,452,335,479,4
"3993","727",7,"dummy","cur",632,371,318,507,4
"3994","728",7,"dummy","cur",576,614,303,644,4
"3995","729",7,"dummy","cur",584,310,275,780,4
"3996","730",7,"dummy","cur",665,452,323,404,4
"3997","731",7,"dummy","cur",468,341,359,451,4
"3998","732",7,"dummy","cur",352,377,312,895,4
"3999","733",7,"dummy","cur",513,547,381,376,4
"4000","734",7,"dummy","cur",397,272,340,665,4
"4001","735",7,"dummy","cur",419,264,315,643,4
"4002","736",7,"dummy","cur",437,464,315,781,4
"4003","737",7,"dummy","cur",527,440,280,706,4
"4004","738",7,"dummy","cur",282,419,259,678,4
"4005","739",7,"dummy","cur",686,299,290,684,4
"4006","740",7,"dummy","cur",551,448,239,807,4
"4007","741",7,"dummy","cur",540,350,218,710,4
"4008","742",7,"dummy","cur",586,286,391,800,4
"4009","743",7,"dummy","cur",382,363,346,841,4
"4010","744",7,"dummy","cur",511,423,212,523,4
"4011","745",7,"dummy","cur",475,420,390,657,4
"4012","746",7,"dummy","cur",550,577,297,658,4
"4013","747",7,"dummy","cur",600,296,310,870,4
"4014","748",7,"dummy","cur",339,426,237,652,4
"4015","749",7,"dummy","cur",549,364,304,401,4
"4016","750",7,"dummy","cur",506,512,323,981,4
"4017","751",7,"dummy","cur",693,403,237,511,4
"4018","752",7,"dummy","cur",545,390,293,771,4
"4019","753",7,"dummy","cur",585,362,328,876,4
"4020","754",7,"dummy","cur",675,153,336,723,4
"4021","755",7,"dummy","cur",556,342,245,687,4
"4022","756",7,"dummy","cur",513,388,257,802,4
"4023","757",7,"dummy","cur",664,509,349,645,4
"4024","758",7,"dummy","cur",232,155,322,878,4
"4025","759",7,"dummy","cur",465,306,349,449,4
"4026","760",7,"dummy","cur",597,390,277,365,4
"4027","761",7,"dummy","cur",455,382,302,778,4
"4028","762",7,"dummy","cur",672,581,276,925,4
"4029","763",7,"dummy","cur",346,344,300,456,4
"4030","764",7,"dummy","cur",623,383,307,969,4
"4031","765",7,"dummy","cur",682,330,289,448,4
"4032","766",7,"dummy","cur",430,320,261,565,4
"4033","767",7,"dummy","cur",611,505,311,553,4
"4034","768",7,"dummy","cur",587,460,275,682,4
"4035","769",7,"dummy","cur",258,340,284,774,4
"4036","770",7,"dummy","cur",694,281,267,674,4
"4037","771",7,"dummy","cur",624,310,317,395,4
"4038","772",7,"dummy","cur",520,505,259,747,4
"4039","773",7,"dummy","cur",499,442,370,734,4
"4040","774",7,"dummy","cur",262,274,293,639,4
"4041","775",7,"dummy","cur",494,335,307,859,4
"4042","776",7,"dummy","cur",503,485,298,693,4
"4043","777",7,"dummy","cur",470,379,343,539,4
"4044","778",7,"dummy","cur",399,398,286,433,4
"4045","779",7,"dummy","cur",549,377,363,660,4
"4046","780",7,"dummy","cur",266,413,223,593,4
"4047","781",7,"dummy","cur",555,611,271,729,4
"4048","782",7,"dummy","cur",525,334,285,525,4
"4049","783",7,"dummy","cur",624,354,266,900,4
"4050","784",7,"dummy","cur",588,277,247,544,4
"4051","785",7,"dummy","cur",498,426,302,1003,4
"4052","786",7,"dummy","cur",520,302,275,572,4
"4053","787",7,"dummy","cur",581,536,236,561,4
"4054","788",7,"dummy","cur",593,465,322,720,4
"4055","789",7,"dummy","cur",428,308,373,585,4
"4056","790",7,"dummy","cur",389,250,369,687,4
"4057","791",7,"dummy","cur",559,376,375,764,4
"4058","792",7,"dummy","cur",520,243,267,626,4
"4059","793",7,"dummy","cur",448,413,333,690,4
"4060","794",7,"dummy","cur",557,414,273,707,4
"4061","795",7,"dummy","cur",535,438,394,784,4
"4062","796",7,"dummy","cur",339,247,218,632,4
"4063","797",7,"dummy","cur",419,385,315,552,4
"4064","798",7,"dummy","cur",432,431,224,860,4
"4065","799",7,"dummy","cur",568,444,200,823,4
"4066","800",7,"dummy","cur",577,421,261,647,4
"4067","801",7,"dummy","cur",559,446,278,640,4
"4068","802",7,"dummy","cur",354,416,289,693,4
"4069","803",7,"dummy","cur",414,312,342,546,4
"4070","804",7,"dummy","cur",661,385,260,637,4
"4071","805",7,"dummy","cur",322,551,334,593,4
"4072","806",7,"dummy","cur",497,261,238,527,4
"4073","807",7,"dummy","cur",672,276,265,799,4
"4074","808",7,"dummy","cur",420,224,347,544,4
"4075","809",7,"dummy","cur",417,475,249,759,4
"4076","810",7,"dummy","cur",638,295,328,788,4
"4077","811",7,"dummy","cur",444,423,270,522,4
"4078","812",7,"dummy","cur",573,356,210,556,4
"4079","813",7,"dummy","cur",480,293,265,708,4
"4080","814",7,"dummy","cur",679,377,308,797,4
"4081","815",7,"dummy","cur",488,355,246,679,4
"4082","816",7,"dummy","cur",454,454,242,663,4
"4083","817",7,"dummy","cur",368,391,247,605,4
"4084","818",7,"dummy","cur",735,387,256,647,4
"4085","819",7,"dummy","cur",493,376,311,887,4
"4086","820",7,"dummy","cur",439,328,208,405,4
"4087","821",7,"dummy","cur",622,318,218,653,4
"4088","822",7,"dummy","cur",462,261,222,659,4
"4089","823",7,"dummy","cur",295,366,266,630,4
"4090","824",7,"dummy","cur",525,257,329,913,4
"4091","825",7,"dummy","cur",588,393,341,902,4
"4092","826",7,"dummy","cur",599,560,375,661,4
"4093","827",7,"dummy","cur",537,479,313,855,4
"4094","828",7,"dummy","cur",248,458,240,581,4
"4095","829",7,"dummy","cur",521,408,380,793,4
"4096","830",7,"dummy","cur",510,429,335,337,4
"4097","831",7,"dummy","cur",496,509,236,697,4
"4098","832",7,"dummy","cur",612,376,341,849,4
"4099","833",7,"dummy","cur",360,317,221,581,4
"4100","834",7,"dummy","cur",507,287,249,724,4
"4101","835",7,"dummy","cur",461,260,375,643,4
"4102","836",7,"dummy","cur",734,433,307,631,4
"4103","837",7,"dummy","cur",406,165,281,534,4
"4104","838",7,"dummy","cur",646,387,325,380,4
"4105","839",7,"dummy","cur",434,465,262,556,4
"4106","840",7,"dummy","cur",526,251,227,513,4
"4107","841",7,"dummy","cur",443,372,280,619,4
"4108","842",7,"dummy","cur",552,463,317,822,4
"4109","843",7,"dummy","cur",619,426,304,535,4
"4110","844",7,"dummy","cur",654,473,259,242,4
"4111","845",7,"dummy","cur",365,484,331,211,4
"4112","846",7,"dummy","cur",335,384,256,641,4
"4113","847",7,"dummy","cur",413,95,305,533,4
"4114","848",7,"dummy","cur",576,301,189,814,4
"4115","849",7,"dummy","cur",386,586,287,722,4
"4116","850",7,"dummy","cur",468,364,273,668,4
"4117","851",7,"dummy","cur",541,245,329,697,4
"4118","852",7,"dummy","cur",543,439,384,609,4
"4119","853",7,"dummy","cur",537,365,274,477,4
"4120","854",7,"dummy","cur",468,486,310,676,4
"4121","855",7,"dummy","cur",376,435,258,663,4
"4122","856",7,"dummy","cur",361,392,348,885,4
"4123","857",7,"dummy","cur",337,408,269,501,4
"4124","858",7,"dummy","cur",423,393,300,846,4
"4125","859",7,"dummy","cur",567,351,371,313,4
"4126","860",7,"dummy","cur",586,353,331,456,4
"4127","861",7,"dummy","cur",561,596,384,677,4
"4128","862",7,"dummy","cur",648,237,195,709,4
"4129","863",7,"dummy","cur",492,419,309,825,4
"4130","864",7,"dummy","cur",686,387,246,894,4
"4131","865",7,"dummy","cur",441,227,288,589,4
"4132","866",7,"dummy","cur",470,310,253,496,4
"4133","867",7,"dummy","cur",587,395,327,686,4
"4134","868",7,"dummy","cur",472,297,258,519,4
"4135","869",7,"dummy","cur",618,444,297,730,4
"4136","870",7,"dummy","cur",598,452,227,829,4
"4137","871",7,"dummy","cur",554,503,355,675,4
"4138","872",7,"dummy","cur",636,304,275,638,4
"4139","873",7,"dummy","cur",390,402,335,636,4
"4140","874",7,"dummy","cur",354,547,281,443,4
"4141","875",7,"dummy","cur",317,269,344,753,4
"4142","876",7,"dummy","cur",619,583,350,437,4
"4143","877",7,"dummy","cur",714,398,265,574,4
"4144","878",7,"dummy","cur",497,416,304,885,4
"4145","879",7,"dummy","cur",709,609,324,596,4
"4146","880",7,"dummy","cur",395,379,264,637,4
"4147","881",7,"dummy","cur",381,228,320,1003,4
"4148","882",7,"dummy","cur",550,364,243,657,4
"4149","883",7,"dummy","cur",454,381,270,498,4
"4150","884",7,"dummy","cur",473,547,291,924,4
"4151","885",7,"dummy","cur",486,291,303,509,4
"4152","886",7,"dummy","cur",630,406,284,826,4
"4153","887",7,"dummy","cur",312,305,259,856,4
"4154","888",7,"dummy","cur",282,385,285,562,4
"4155","889",7,"dummy","cur",663,418,296,426,4
"4156","890",7,"dummy","cur",304,259,255,685,4
"4157","891",7,"dummy","cur",483,400,271,650,4
"4158","892",7,"dummy","cur",398,389,249,688,4
"4159","893",7,"dummy","cur",367,393,341,418,4
"4160","894",7,"dummy","cur",547,317,237,591,4
"4161","895",7,"dummy","cur",468,569,326,522,4
"4162","896",7,"dummy","cur",650,446,200,382,4
"4163","897",7,"dummy","cur",232,576,423,603,4
"4164","898",7,"dummy","cur",518,310,275,674,4
"4165","899",7,"dummy","cur",538,369,406,483,4
"4166","900",7,"dummy","cur",667,294,230,422,4
"4167","901",7,"dummy","cur",363,387,277,296,4
"4168","902",7,"dummy","cur",629,389,307,468,4
"4169","903",7,"dummy","cur",325,406,345,920,4
"4170","904",7,"dummy","cur",486,341,310,510,4
"4171","905",7,"dummy","cur",709,453,311,660,4
"4172","906",7,"dummy","cur",498,188,211,557,4
"4173","907",7,"dummy","cur",359,312,353,476,4
"4174","908",7,"dummy","cur",612,630,295,849,4
"4175","909",7,"dummy","cur",671,324,334,425,4
"4176","910",7,"dummy","cur",435,391,326,741,4
"4177","911",7,"dummy","cur",513,316,240,548,4
"4178","912",7,"dummy","cur",610,343,260,576,4
"4179","913",7,"dummy","cur",626,244,209,900,4
"4180","914",7,"dummy","cur",384,432,330,568,4
"4181","915",7,"dummy","cur",373,395,330,685,4
"4182","916",7,"dummy","cur",572,435,318,340,4
"4183","917",7,"dummy","cur",404,358,377,553,4
"4184","918",7,"dummy","cur",639,271,295,669,4
"4185","919",7,"dummy","cur",585,460,299,746,4
"4186","920",7,"dummy","cur",178,428,234,643,4
"4187","921",7,"dummy","cur",478,290,206,733,4
"4188","922",7,"dummy","cur",653,120,240,916,4
"4189","923",7,"dummy","cur",600,453,304,549,4
"4190","924",7,"dummy","cur",478,437,237,596,4
"4191","925",7,"dummy","cur",653,519,350,639,4
"4192","926",7,"dummy","cur",372,458,285,805,4
"4193","927",7,"dummy","cur",454,497,322,766,4
"4194","928",7,"dummy","cur",587,463,302,777,4
"4195","929",7,"dummy","cur",474,317,373,817,4
"4196","930",7,"dummy","cur",476,442,445,761,4
"4197","931",7,"dummy","cur",407,382,326,790,4
"4198","932",7,"dummy","cur",88,201,302,641,4
"4199","933",7,"dummy","cur",336,360,334,636,4
"4200","934",7,"dummy","cur",413,429,196,596,4
"4201","935",7,"dummy","cur",384,452,317,323,4
"4202","936",7,"dummy","cur",680,311,259,730,4
"4203","937",7,"dummy","cur",569,247,386,556,4
"4204","938",7,"dummy","cur",446,356,370,723,4
"4205","939",7,"dummy","cur",611,387,297,616,4
"4206","940",7,"dummy","cur",624,436,231,582,4
"4207","941",7,"dummy","cur",364,403,269,739,4
"4208","942",7,"dummy","cur",373,241,353,807,4
"4209","943",7,"dummy","cur",653,317,337,536,4
"4210","944",7,"dummy","cur",645,517,327,664,4
"4211","945",7,"dummy","cur",705,367,292,502,4
"4212","946",7,"dummy","cur",472,209,342,538,4
"4213","947",7,"dummy","cur",514,308,198,830,4
"4214","948",7,"dummy","cur",706,405,303,548,4
"4215","949",7,"dummy","cur",464,386,340,605,4
"4216","950",7,"dummy","cur",666,281,289,854,4
"4217","951",7,"dummy","cur",510,313,290,536,4
"4218","952",7,"dummy","cur",427,421,309,970,4
"4219","953",7,"dummy","cur",678,228,326,593,4
"4220","954",7,"dummy","cur",554,376,276,710,4
"4221","955",7,"dummy","cur",445,372,259,524,4
"4222","956",7,"dummy","cur",691,383,460,235,4
"4223","957",7,"dummy","cur",588,478,335,570,4
"4224","958",7,"dummy","cur",491,404,240,288,4
"4225","959",7,"dummy","cur",506,413,285,557,4
"4226","960",7,"dummy","cur",345,307,239,471,4
"4227","961",7,"dummy","cur",243,384,266,414,4
"4228","962",7,"dummy","cur",459,452,179,499,4
"4229","963",7,"dummy","cur",438,452,273,693,4
"4230","964",7,"dummy","cur",273,364,405,552,4
"4231","965",7,"dummy","cur",550,519,323,813,4
"4232","966",7,"dummy","cur",522,351,329,453,4
"4233","967",7,"dummy","cur",658,356,297,546,4
"4234","968",7,"dummy","cur",487,397,278,691,4
"4235","969",7,"dummy","cur",523,446,314,790,4
"4236","970",7,"dummy","cur",677,315,325,212,4
"4237","971",7,"dummy","cur",408,444,342,482,4
"4238","972",7,"dummy","cur",455,529,348,785,4
"4239","973",7,"dummy","cur",509,472,225,840,4
"4240","974",7,"dummy","cur",429,483,308,675,4
"4241","975",7,"dummy","cur",404,456,312,403,4
"4242","976",7,"dummy","cur",474,368,312,719,4
"4243","977",7,"dummy","cur",456,441,344,592,4
"4244","978",7,"dummy","cur",388,323,341,360,4
"4245","979",7,"dummy","cur",529,445,214,461,4
"4246","980",7,"dummy","cur",679,422,232,531,4
"4247","981",7,"dummy","cur",393,316,338,267,4
"4248","982",7,"dummy","cur",339,340,394,715,4
"4249","983",7,"dummy","cur",441,454,314,750,4
"4250","984",7,"dummy","cur",505,340,321,626,4
"4251","985",7,"dummy","cur",590,411,335,904,4
"4252","986",7,"dummy","cur",505,482,200,928,4
"4253","987",7,"dummy","cur",287,519,339,476,4
"4254","988",7,"dummy","cur",492,389,250,584,4
"4255","989",7,"dummy","cur",336,287,325,713,4
"4256","990",7,"dummy","cur",477,327,237,992,4
"4257","991",7,"dummy","cur",353,542,276,667,4
"4258","992",7,"dummy","cur",488,445,341,821,4
"4259","993",7,"dummy","cur",366,343,271,467,4
"4260","994",7,"dummy","cur",307,345,292,431,4
"4261","995",7,"dummy","cur",501,497,288,663,4
"4262","996",7,"dummy","cur",452,363,348,802,4
"4263","997",7,"dummy","cur",549,317,323,231,4
"4264","998",7,"dummy","cur",322,413,340,637,4
"4265","999",7,"dummy","cur",456,426,307,574,4
"4266","1000",7,"dummy","cur",396,445,367,266,4
"4267","1001",7,"dummy","cur",391,538,296,538,4
"4268","1002",7,"dummy","cur",639,411,323,419,4
"4269","1003",7,"dummy","cur",602,513,329,603,4
"4270","1004",7,"dummy","cur",664,202,369,735,4
"4271","1005",7,"dummy","cur",430,371,302,539,4
"4272","1006",7,"dummy","cur",511,265,316,750,4
"4273","1007",7,"dummy","cur",609,384,322,938,4
"4274","1008",7,"dummy","cur",417,310,353,798,4
"4275","1009",7,"dummy","cur",584,543,412,884,4
"4276","1010",7,"dummy","cur",742,355,264,1095,4
"4277","1011",7,"dummy","cur",474,278,279,841,4
"4278","1012",7,"dummy","cur",478,286,298,356,4
"4279","1013",7,"dummy","cur",558,422,299,735,4
"4280","1014",7,"dummy","cur",534,376,300,557,4
"4281","1015",7,"dummy","cur",397,601,231,503,4
"4282","1016",7,"dummy","cur",520,326,304,320,4
"4283","1017",7,"dummy","cur",371,393,281,380,4
"4284","1018",7,"dummy","cur",269,411,310,723,4
"4285","1019",7,"dummy","cur",482,164,316,857,4
"4286","1020",7,"dummy","cur",412,460,247,190,4
"4287","1021",7,"dummy","cur",585,413,208,832,4
"4288","1022",7,"dummy","cur",362,340,326,576,4
"4289","1023",7,"dummy","cur",474,312,293,724,4
"4290","1024",7,"dummy","cur",391,521,306,323,4
"4291","1025",7,"dummy","cur",540,400,231,594,4
"4292","1026",7,"dummy","cur",571,448,268,527,4
"4293","1027",7,"dummy","cur",176,416,280,601,4
"4294","1028",7,"dummy","cur",573,297,306,611,4
"4295","1029",7,"dummy","cur",417,348,325,348,4
"4296","1030",7,"dummy","cur",571,255,283,665,4
"4297","1031",7,"dummy","cur",446,486,235,939,4
"4298","1032",7,"dummy","cur",474,366,258,485,4
"4299","1033",7,"dummy","cur",553,230,290,420,4
"4300","1034",7,"dummy","cur",569,452,149,863,4
"4301","1035",7,"dummy","cur",532,266,315,796,4
"4302","1036",7,"dummy","cur",323,449,265,594,4
"4303","1037",7,"dummy","cur",441,300,382,705,4
"4304","1038",7,"dummy","cur",400,368,298,539,4
"4305","1039",7,"dummy","cur",447,507,308,662,4
"4306","1040",7,"dummy","cur",474,384,275,604,4
"4307","1041",7,"dummy","cur",620,363,251,801,4
"4308","1042",7,"dummy","cur",355,441,254,595,4
"4309","1043",7,"dummy","cur",290,404,320,622,4
"4310","1044",7,"dummy","cur",453,556,325,399,4
"4311","1045",7,"dummy","cur",382,342,354,699,4
"4312","1046",7,"dummy","cur",504,414,335,633,4
"4313","1047",7,"dummy","cur",434,358,278,363,4
"4314","1048",7,"dummy","cur",600,323,344,550,4
"4315","1049",7,"dummy","cur",562,441,298,674,4
"4316","1050",7,"dummy","cur",482,425,260,443,4
"4317","1051",7,"dummy","cur",689,474,274,632,4
"4318","1052",7,"dummy","cur",438,364,360,765,4
"4319","1053",7,"dummy","cur",672,410,406,979,4
"4320","1054",7,"dummy","cur",520,346,297,575,4
"4321","1055",7,"dummy","cur",393,327,314,686,4
"4322","1056",7,"dummy","cur",347,427,262,480,4
"4323","1057",7,"dummy","cur",387,414,325,167,4
"4324","1058",7,"dummy","cur",444,387,271,752,4
"4325","1059",7,"dummy","cur",574,427,203,791,4
"4326","1060",7,"dummy","cur",732,329,313,477,4
"4327","1061",7,"dummy","cur",699,364,227,736,4
"4328","1062",7,"dummy","cur",172,548,235,548,4
"4329","1063",7,"dummy","cur",536,473,342,579,4
"4330","1064",7,"dummy","cur",513,444,341,660,4
"4331","1065",7,"dummy","cur",710,487,245,523,4
"4332","1066",7,"dummy","cur",406,378,390,694,4
"4333","1067",7,"dummy","cur",603,481,311,812,4
"4334","1068",7,"dummy","cur",351,404,245,783,4
"4335","1069",7,"dummy","cur",705,349,285,631,4
"4336","1070",7,"dummy","cur",547,313,209,562,4
"4337","1071",7,"dummy","cur",722,299,265,780,4
"4338","1072",7,"dummy","cur",361,396,281,514,4
"4339","1073",7,"dummy","cur",316,358,343,764,4
"4340","1074",7,"dummy","cur",650,297,263,246,4
"4341","1075",7,"dummy","cur",440,426,210,698,4
"4342","1076",7,"dummy","cur",461,300,254,952,4
"4343","1077",7,"45","ina",287,340,567,470,3
"4344","1078",7,"45","ina",446,386,446,833,3
"4345","1079",7,"45","ina",566,402,410,862,3
"4346","1080",7,"45","ina",550,344,607,855,3
"4347","1081",7,"45","ina",324,521,490,617,3
"4348","1082",7,"45","ina",587,455,543,875,3
"4349","1083",7,"45","ina",618,338,431,785,3
"4350","1084",7,"47","ina",558,320,216,855,3
"4351","1085",7,"47","ina",188,489,289,480,3
"4352","1086",7,"47","ina",613,394,226,328,3
"4353","1087",7,"47","ina",323,444,260,611,3
"4354","1088",7,"47","ina",542,294,270,754,3
"4355","1089",7,"47","ina",283,382,316,582,3
"4356","1090",7,"47","ina",144,399,218,668,3
"4357","1091",7,"47","ina",318,349,312,610,3
"4358","1092",7,"47","ina",508,418,221,855,3
"4359","1093",7,"47","ina",163,355,377,457,3
"4360","1094",7,"47","ina",322,507,293,419,3
"4361","1095",7,"47","ina",138,420,328,369,3
"4362","1096",7,"47","ina",519,325,320,803,3
"4363","1097",7,"47","ina",138,585,504,466,3
"4364","1098",7,"47","ina",683,275,327,295,3
"4365","1099",7,"47","ina",432,494,280,471,3
"4366","1100",7,"47","ina",383,285,428,579,3
"4367","1101",7,"47","ina",496,431,424,414,3
"4368","1102",7,"47","ina",176,461,387,467,3
"4369","1103",7,"47","ina",260,409,394,438,3
"4370","1104",7,"47","ina",440,288,279,849,3
"4371","1105",7,"47","ina",571,311,214,862,3
"4372","1106",7,"47","ina",51,588,272,346,3
"4373","1107",7,"47","ina",523,283,365,861,3
"4374","1108",7,"47","ina",434,363,275,793,3
"4375","1109",7,"47","ina",646,423,278,722,3
"4376","1110",7,"47","ina",109,416,277,516,3
"4377","1111",7,"47","ina",573,489,372,419,3
"4378","1112",7,"47","ina",32,534,271,410,3
"4379","1113",7,"47","ina",173,289,356,652,3
"4380","1114",7,"47","ina",207,329,312,387,3
"4381","1115",7,"56","ina",672,384,318,301,3
"4382","1116",7,"56","ina",433,408,290,355,3
"4383","1117",7,"56","ina",80,476,287,401,3
"4384","1118",7,"56","ina",155,497,288,321,3
"4385","1119",7,"56","ina",130,438,301,322,3
"4386","1120",7,"56","ina",216,459,303,325,3
"4387","1121",7,"56","ina",90,339,302,390,3
"4388","1122",7,"56","ina",223,368,333,330,3
"4389","1123",7,"56","ina",417,395,278,610,3
"4390","1124",7,"56","ina",147,326,275,310,3
"4391","1125",7,"56","ina",98,448,268,324,3
"4392","1126",7,"56","ina",169,591,274,281,3
"4393","1127",7,"56","ina",567,504,277,725,3
"4394","1128",7,"56","ina",165,443,273,376,3
"4395","1129",7,"56","ina",355,433,254,627,3
"4396","1130",7,"56","ina",251,355,287,335,3
"4397","1131",7,"56","ina",237,358,392,319,3
"4398","1132",7,"56","ina",112,336,332,389,3
"4399","1133",7,"56","ina",596,321,316,852,3
"4400","1134",7,"56","ina",107,452,289,328,3
"4401","1135",7,"56","ina",254,434,268,270,3
"4402","1136",7,"56","ina",131,410,342,412,3
"4403","1137",7,"56","ina",381,319,310,751,3
"4404","1138",7,"56","ina",728,354,290,306,3
"4405","1139",7,"56","ina",139,406,246,273,3
"4406","1140",7,"56","ina",441,378,330,383,3
"4407","1141",7,"56","ina",101,352,293,310,3
"4408","1142",7,"56","ina",245,308,312,391,3
"4409","1143",7,"56","ina",196,560,254,252,3
"4410","1144",7,"56","ina",660,441,305,562,3
"4411","1145",7,"56","ina",335,509,302,368,3
"4412","1146",7,"56","ina",521,299,258,842,3
"4413","1147",7,"56","ina",223,593,303,356,3
"4414","1148",7,"56","ina",155,565,324,318,3
"4415","1149",7,"56","ina",219,380,276,321,3
"4416","1150",7,"56","ina",496,283,312,848,3
"4417","1151",7,"56","ina",169,368,279,306,3
"4418","1152",7,"56","ina",180,315,423,463,3
"4419","1153",7,"56","ina",311,327,272,743,3
"4420","1154",7,"56","ina",252,398,297,552,3
"4421","1155",7,"56","ina",117,571,326,309,3
"4422","1156",7,"56","ina",505,321,253,691,3
"4423","1157",7,"56","ina",308,366,263,635,3
"4424","1158",7,"56","ina",204,405,252,597,3
"4425","1159",7,"56","ina",588,518,270,580,3
"4426","1160",7,"56","ina",285,412,262,548,3
"4427","1161",7,"56","ina",433,337,294,783,3
"4428","1162",7,"56","ina",242,413,258,375,3
"4429","1163",7,"56","ina",431,310,254,668,3
"4430","1164",7,"56","ina",365,378,251,738,3
"4431","1165",7,"56","ina",231,413,320,314,3
"4432","1166",7,"56","ina",128,347,301,348,3
"4433","1167",7,"56","ina",72,480,310,343,3
"4434","1168",7,"56","ina",124,561,266,384,3
"4435","1169",7,"56","ina",460,384,343,717,3
"4436","1170",7,"56","ina",209,600,249,379,3
"4437","1171",7,"56","ina",106,343,278,266,3
"4438","1172",7,"56","ina",128,331,283,311,3
"4439","1173",7,"56","ina",166,317,315,550,3
"4440","1174",7,"56","ina",377,450,251,411,3
"4441","1175",7,"56","ina",225,321,288,325,3
"4442","1176",7,"56","ina",581,396,268,571,3
"4443","1177",7,"56","ina",307,366,254,621,3
"4444","1178",7,"56","ina",353,360,252,576,3
"4445","1179",7,"56","ina",492,462,316,397,3
"4446","1180",7,"56","ina",473,293,249,837,3
"4447","1181",7,"56","ina",219,369,269,280,3
"4448","1182",7,"56","ina",321,494,248,683,3
"4449","1183",7,"57","ina",563,350,353,860,3
"4450","1184",7,"57","ina",223,462,335,337,3
"4451","1185",7,"57","ina",106,410,521,393,3
"4452","1186",7,"57","ina",184,377,377,352,3
"4453","1187",7,"46","ina",579,351,461,871,2
"4454","1188",7,"46","ina",581,393,475,890,2
"4455","1189",7,"46","ina",566,425,405,866,2
"4456","1190",7,"46","ina",324,341,570,770,2
"4457","1191",7,"dummy","ina",154,251,305,-24,3
"4458","1192",7,"dummy","ina",362,292,325,565,3
"4459","1193",7,"dummy","ina",362,501,428,616,3
"4460","1194",7,"dummy","ina",182,353,321,507,3
"4461","1195",7,"dummy","ina",149,436,247,237,3
"4462","1196",7,"dummy","ina",616,340,308,582,3
"4463","1197",7,"dummy","ina",194,369,357,357,3
"4464","1198",7,"dummy","ina",400,359,305,743,3
"4465","1199",7,"dummy","ina",561,549,404,626,3
"4466","1200",7,"dummy","ina",326,407,243,459,3
"4467","1201",7,"dummy","ina",350,453,280,472,3
"4468","1202",7,"dummy","ina",407,445,334,554,3
"4469","1203",7,"dummy","ina",568,267,320,464,3
"4470","1204",7,"dummy","ina",394,286,354,687,3
"4471","1205",7,"dummy","ina",375,553,259,557,3
"4472","1206",7,"dummy","ina",370,556,253,451,3
"4473","1207",7,"dummy","ina",433,430,195,727,3
"4474","1208",7,"dummy","ina",568,400,252,471,3
"4475","1209",7,"dummy","ina",275,413,340,506,3
"4476","1210",7,"dummy","ina",585,481,343,162,3
"4477","1211",7,"dummy","ina",165,365,374,1019,3
"4478","1212",7,"dummy","ina",313,304,361,27,3
"4479","1213",7,"dummy","ina",219,458,199,429,3
"4480","1214",7,"dummy","ina",286,389,304,403,3
"4481","1215",7,"dummy","ina",249,379,195,300,3
"4482","1216",7,"dummy","ina",159,397,290,130,3
"4483","1217",7,"dummy","ina",333,456,274,397,3
"4484","1218",7,"dummy","ina",326,446,303,750,3
"4485","1219",7,"dummy","ina",445,457,289,739,3
"4486","1220",7,"dummy","ina",587,419,222,566,3
"4487","1221",7,"dummy","ina",249,486,286,711,3
"4488","1222",7,"dummy","ina",265,337,233,428,3
"4489","1223",7,"dummy","ina",496,253,385,912,3
"4490","1224",7,"dummy","ina",223,318,258,833,3
"4491","1225",7,"dummy","ina",176,298,412,445,3
"4492","1226",7,"dummy","ina",42,457,253,429,3
"4493","1227",7,"dummy","ina",335,512,360,437,3
"4494","1228",7,"dummy","ina",403,424,292,169,3
"4495","1229",7,"dummy","ina",699,413,310,577,3
"4496","1230",7,"dummy","ina",618,592,243,437,3
"4497","1231",7,"dummy","ina",147,492,404,640,3
"4498","1232",7,"dummy","ina",256,378,288,479,3
"4499","1233",7,"dummy","ina",188,338,385,654,3
